id_,age,wealth,gender
4233,42,93184,1
4234,47,166196,1
4235,67,104573,0
4236,19,26272,0
4237,50,224873,0
4238,79,144682,0
4239,61,22471,0
4240,45,39060,0
4241,46,148968,0
4242,27,143753,0
4243,30,249038,1
4244,50,115468,1
4245,55,232535,0
4246,47,147207,0
4247,64,159442,1
4248,73,209966,0
4249,57,11403,1
4250,68,182542,0
4251,60,104675,0
4252,49,55921,1
4253,39,229154,1
4254,36,199902,1
4255,86,90749,0
4256,39,154580,0
4257,35,228733,1
4258,49,218909,1
4259,68,77819,0
4260,59,194207,1
4261,44,223429,1
4262,27,175789,1
4263,58,151517,1
4264,35,77388,0
4265,2887521003,67746,0
4266,64,215576,0
4267,44,166396,1
4268,48,49753,1
4269,62,148441,0
4270,73,107381,1
4271,82,194640,0
4272,37,221112,0
4273,45,86248,0
4274,38,245015,0
4275,60,216483,1
4276,34,202069,1
4277,74,117208,1
4278,80,234032,1
4279,28,150125,1
4280,37,242877,0
4281,40,180834,0
4282,61,71504,1
4283,54,236165,0
4284,40,56825,1
4285,66,221131,1
4286,37,5511,1
4287,51,128539,1
4288,50,157791,1
4289,17,119516,1
4290,76,101586,0
4291,41,101873,1
4292,60,49603,0
4293,42,80632,1
4294,55,225313,1
4295,43,151192,0
4296,1444533716,60886,0
4297,46,241877,1
4298,67,242553,0
4299,38,8914,0
4300,57,11026,0
4301,58,132859,1
4302,31,228131,0
4303,36,159680,0
4304,21,210932,1
4305,51,24346,1
4306,47,189589,1
4307,73,231800,1
4308,46,205511,0
4309,63,48430,0
4310,54,120389,1
4311,60,3066,1
4312,50,25378,0
4313,75,79090,1
4314,69,14894,0
4315,62,15275,1
4316,53,164439,1
4317,74,147220,0
4318,38,112877,0
4319,50,214993,0
4320,44,143212,1
4321,41,195721,1
4322,62,190937,0
4323,26,103927,0
4324,46,18905,1
4325,64,226548,0
4326,22,101227,1
4327,39,242105,0
4328,38,158526,0
4329,40,190511,0
4330,49,84387,0
4331,35,248187,0
4332,41,97423,1
4333,53,139820,1
4334,27,28304,1
4335,35,169059,1
4336,38,66970,0
4337,75,239456,0
4338,64,184876,1
4339,40,38002,1
4340,54,134911,0
4341,63,172207,1
4342,58,206433,0
4343,54,232617,1
4344,38,111316,0
4345,65,190762,1
4346,56,183215,0
4347,39,40916,1
4348,64,183583,1
4349,32,150342,0
4350,8,83871,0
4351,50,150699,0
4352,66,137016,1
4353,45,148997,1
4354,32,36744,1
4355,67,137883,0
4356,15,45453,0
4357,83,92997,1
4358,43,155576,1
4359,92,106807,0
4360,36,196406,0
4361,57,210583,0
4362,59,180378,1
4363,49,141704,0
4364,52,116980,1
4365,21,72263,0
4366,64,180791,1
4367,424310905,234266,0
4368,54,97978,1
4369,29,69964,1
4370,45,151703,1
4371,62,146613,1
4372,69,96837,1
4373,63,27132,1
4374,40,158616,0
4375,62,166578,0
4376,47,97627,1
4377,55,11169,1
4378,68,211650,0
4379,2634146437,5311,0
4380,47,188256,0
4381,33,91735,1
4382,49,83688,0
4383,763886463,248690,0
4384,36,112999,1
4385,66,150289,0
4386,52,128650,1
4387,15,68812,0
4388,55,1089,0
4389,48,79365,1
4390,55,34371,0
4391,48,165609,1
4392,72,81203,1
4393,66,139176,0
4394,54,138870,1
4395,51,150410,0
4396,28,186950,0
4397,56,28481,1
4398,3331859218,220274,1
4399,63,169625,1
4400,58,78644,0
4401,77,248037,0
4402,12,2279,1
4403,64,146235,1
4404,37,158326,0
4405,42,64292,0
4406,59,204641,0
4407,43,145282,1
4408,117775724,227389,0
4409,1710163772,234873,1
4410,66,83821,1
4411,17,207527,1
4412,65,43809,1
4413,36,22498,0
4414,36,175373,1
4415,47,23612,1
4416,66,218958,0
4417,53,70474,1
4418,41,86591,0
4419,47,143387,1
4420,31,97854,0
4421,50,96923,0
4422,63,92607,1
4423,71,18414,0
4424,44,98646,1
4425,67,96791,1
4426,28,122963,0
4427,34,130040,1
4428,29,56571,0
4429,66,98047,0
4430,52,205025,1
4431,40,68008,0
4432,69,164981,0
4433,57,51711,0
4434,75,39975,1
4435,42,225348,0
4436,54,199387,1
4437,41,171801,1
4438,2878534690,179278,1
4439,72,241046,0
4440,65,51729,1
4441,64,174431,0
4442,98,7967,0
4443,46,83616,1
4444,2929240852,21908,0
4445,50,123797,1
4446,54,109580,1
4447,915455699,239994,0
4448,63,72869,0
4449,46,114530,0
4450,49,109217,1
4451,64,177604,0
4452,77,187637,1
4453,21,33211,0
4454,75,50058,1
4455,69,71964,0
4456,32,116411,1
4457,41,159532,1
4458,27,101222,0
4459,3063512370,162787,0
4460,63,175957,0
4461,37,57234,1
4462,60,22156,0
4463,42,130947,0
4464,39,84915,1
4465,33,113565,1
4466,28,197468,1
4467,34,232779,0
4468,44,83861,1
4469,34,243699,0
4470,45,19628,0
4471,55,120317,1
4472,44,224755,1
4473,73,247822,1
4474,27,70479,0
4475,52,38496,1
4476,84,215131,0
4477,57,115203,1
4478,38,138176,1
4479,60,15897,1
4480,51,217599,1
4481,65,159822,0
4482,41,171957,1
4483,64,116870,1
4484,60,179891,0
4485,43,224302,1
4486,44,109916,1
4487,53,247556,1
4488,39,206833,0
4489,64,110351,1
4490,69,213867,0
4491,66,59604,1
4492,66,123532,1
4493,34,6491,1
4494,61,144071,0
4495,57,13072,0
4496,35,96759,1
4497,51,229623,0
4498,81,9683,1
4499,38,48476,0
4500,57,55144,0
4501,39,181015,1
4502,50,5042,0
4503,31,47013,1
4504,50,129971,0
4505,80,128726,0
4506,40,158746,1
4507,15,125783,0
4508,40,29676,0
4509,75,140193,0
4510,37,228222,0
4511,42,8251,0
4512,19,1875,1
4513,59,112551,1
4514,66,147994,0
4515,55,11126,1
4516,38,78864,1
4517,57,109933,0
4518,76,8629,1
4519,16,81374,1
4520,38,108369,0
4521,73,180769,1
4522,62,196502,1
4523,84,188204,0
4524,66,221295,0
4525,47,161558,0
4526,45,147075,1
4527,59,155012,1
4528,61,29418,1
4529,24,138586,1
4530,43,159757,0
4531,25,72901,0
4532,38,224754,1
4533,54,35782,1
4534,43,220702,0
4535,70,2325,0
4536,49,14780,1
4537,386193937,126645,1
4538,61,213012,1
4539,27,197206,1
4540,33,186383,1
4541,55,136636,0
4542,75,178509,1
4543,53,216162,1
4544,71,136767,0
4545,72,104359,0
4546,46,85034,0
4547,64,146731,0
4548,51,110116,0
4549,44,188457,0
4550,68,171416,1
4551,59,32418,1
4552,40,99034,0
4553,16,79803,1
4554,46,59967,0
4555,2773460568,184652,0
4556,51,163217,1
4557,61,122073,0
4558,58,97999,1
4559,61,79757,0
4560,2970007903,168897,1
4561,61,63548,1
4562,69,71255,1
4563,64,160627,0
4564,66,195134,1
4565,55,1428,0
4566,53,165313,1
4567,65,213043,0
4568,66,58602,1
4569,57,170581,1
4570,82,31877,1
4571,28,65395,0
4572,77,134368,0
4573,39,31679,1
4574,63,129069,0
4575,3365768098,217053,1
4576,41,143591,0
4577,51,158502,1
4578,40,48582,1
4579,54,244037,0
4580,3503301269,20197,1
4581,33,237073,1
4582,48,69218,0
4583,59,191594,0
4584,66,182925,1
4585,30,138783,1
4586,58,227938,1
4587,26,245194,1
4588,47,115381,0
4589,43,58665,0
4590,63,103139,1
4591,32,72182,0
4592,28,99914,0
4593,52,51709,1
4594,47,232791,0
4595,29,205057,0
4596,35,213277,1
4597,35,171853,0
4598,65,204630,0
4599,53,114692,1
4600,30,207107,0
4601,56,215265,0
4602,52,179115,0
4603,52,21464,1
4604,52,68244,0
4605,32,200271,0
4606,47,135931,0
4607,29,69992,1
4608,64,198359,1
4609,44,54153,1
4610,35,124836,0
4611,54,116101,1
4612,45,167142,1
4613,69,83851,0
4614,28,166603,1
4615,51,42317,1
4616,76,224193,0
4617,61,207496,1
4618,40,170203,1
4619,40,190168,1
4620,59,124793,1
4621,68,76147,1
4622,64,100176,0
4623,53,4764,1
4624,55,240264,1
4625,27,168809,0
4626,1129678740,150135,0
4627,37,123310,0
4628,75,220950,1
4629,54,226099,1
4630,44,170489,1
4631,50,238201,1
4632,40,145417,0
4633,64,168642,0
4634,62,143316,0
4635,44,242986,0
4636,36,57442,0
4637,54,50660,1
4638,50,218922,1
4639,50,166865,0
4640,51,249871,0
4641,59,74070,0
4642,58,109002,1
4643,67,26673,1
4644,45,8819,1
4645,58,166302,0
4646,43,155068,1
4647,41,23235,0
4648,47,60579,1
4649,68,62758,1
4650,71,146474,1
4651,60,215380,0
4652,58,34400,0
4653,44,188215,0
4654,74,121958,1
4655,49,64929,1
4656,45,93509,1
4657,53,222966,1
4658,39,132681,1
4659,33,185329,0
4660,56,208323,0
4661,51,177674,1
4662,54,153007,0
4663,60,208708,1
4664,45,116816,1
4665,52,240808,1
4666,73,45333,0
4667,33,202247,0
4668,49,40026,1
4669,70,91898,0
4670,75,245442,0
4671,33,123100,1
4672,42,221930,0
4673,23,219050,0
4674,58,227179,0
4675,70,17291,1
4676,32,248580,0
4677,69,123751,1
4678,101,28946,1
4679,38,194024,1
4680,35,104954,0
4681,75,40164,0
4682,34,37827,0
4683,39,88687,1
4684,65,74683,0
4685,51,139546,0
4686,101,83689,1
4687,85,61870,1
4688,56,69705,1
4689,42,188828,1
4690,51,156946,0
4691,63,66632,0
4692,47,70415,1
4693,66,82565,1
4694,72,127283,1
4695,43,57803,1
4696,41,173309,0
4697,35,64567,1
4698,51,231263,1
4699,44,57047,0
4700,56,196738,1
4701,54,17649,0
4702,51,211976,1
4703,54,112793,1
4704,40,66591,0
4705,47,117923,0
4706,71,228697,1
4707,38,123485,1
4708,77,28473,0
4709,34,117562,0
4710,52,162143,1
4711,34,15624,0
4712,60,69770,1
4713,58,106352,0
4714,53,12249,0
4715,65,64442,1
4716,55,31011,1
4717,38,177261,1
4718,44,162849,0
4719,51,74844,1
4720,29,93188,0
4721,55,84804,1
4722,39,168064,0
4723,61,61471,0
4724,63,60093,0
4725,48,96801,0
4726,82,51415,1
4727,46,2777,1
4728,57,143137,1
4729,39,185659,1
4730,75,159724,0
4731,27,183541,0
4732,37,208485,1
4733,67,217208,1
4734,61,85954,0
4735,57,231978,0
4736,31,185448,0
4737,41,106958,0
4738,58,163344,0
4739,88,25000,0
4740,51,161058,1
4741,34,18195,0
4742,28,53759,1
4743,64,78072,0
4744,51,36915,0
4745,42,219732,0
4746,54,102544,0
4747,39,196449,1
4748,49,184252,1
4749,1581532989,44164,0
4750,64,7251,1
4751,60,160592,0
4752,63,8628,0
4753,55,28631,1
4754,82,200926,0
4755,66,224268,1
4756,81,192506,0
4757,76,194833,1
4758,45,119599,1
4759,50,6788,0
4760,57,215128,1
4761,40,236333,1
4762,62,196969,0
4763,30,215798,1
4764,37,245415,0
4765,41,171149,0
4766,26,3470,0
4767,82,57866,1
4768,28,224556,0
4769,61,192477,0
4770,3110413208,226969,0
4771,55,178584,1
4772,29,98384,0
4773,41,191575,1
4774,77,56365,0
4775,57,137973,1
4776,54,226723,0
4777,32,118765,1
4778,54,28219,0
4779,23,102733,1
4780,51,111788,1
4781,45,123901,0
4782,55,161200,1
4783,38,19328,0
4784,36,148051,0
4785,38,111137,0
4786,55,82021,0
4787,74,231462,1
4788,61,210081,0
4789,66,26971,0
4790,34,106884,0
4791,74,161591,0
4792,58,165782,0
4793,44,816,1
4794,35,155516,1
4795,74,133762,0
4796,76,24976,0
4797,67,234705,0
4798,78,235280,1
4799,37,36482,0
4800,64,153902,1
4801,60,227222,0
4802,33,98785,1
4803,79,83203,0
4804,3497204879,19237,1
4805,73,79689,0
4806,47,33719,1
4807,58,167717,0
4808,25,53424,1
4809,55,89382,1
4810,83,20725,1
4811,33,142909,1
4812,74,107740,0
4813,75,195612,0
4814,58,151879,0
4815,45,57209,0
4816,61,4206,0
4817,54,246228,1
4818,55,93559,1
4819,50,108801,0
4820,9,104536,1
4821,38,31518,0
4822,16,177846,0
4823,33,200550,0
4824,46,247194,0
4825,77,108881,1
4826,36,104901,1
4827,46,101891,0
4828,52,86653,1
4829,49,85493,1
4830,30,96326,1
4831,4201548926,111165,1
4832,53,138966,1
4833,57,181171,1
4834,71,78010,1
4835,57,23472,1
4836,55,46030,0
4837,56,15737,1
4838,59,190306,1
4839,50,24490,0
4840,1898127251,25085,1
4841,38,70154,0
4842,30,72408,0
4843,65,120886,0
4844,52,111421,0
4845,2666714811,140177,0
4846,50,122697,1
4847,42,87927,1
4848,65,40854,1
4849,62,233397,1
4850,39,215815,0
4851,43,118960,0
4852,36,124131,1
4853,39,107093,0
4854,490087226,29882,1
4855,36,56745,1
4856,50,192063,0
4857,52,76258,1
4858,37,245928,0
4859,40,125819,0
4860,32,174497,0
4861,57,149311,1
4862,46,26388,1
4863,72,41745,1
4864,39,182376,0
4865,50,151503,1
4866,67,44782,0
4867,56,56757,0
4868,38,10470,0
4869,40,197382,0
4870,53,231762,0
4871,3,16661,0
4872,38,171240,0
4873,60,188038,0
4874,27,80019,1
4875,41,216455,0
4876,46,15651,0
4877,50,108981,0
4878,43,155037,1
4879,42,39613,0
4880,54,221179,0
4881,83,182461,1
4882,62,73815,1
4883,61,10740,1
4884,26,76844,0
4885,25,41041,0
4886,59,166019,1
4887,39,72631,1
4888,67,121261,0
4889,64,94586,1
4890,48,27884,1
4891,53,143397,1
4892,1487496567,26121,1
4893,37,91151,1
4894,62,210897,0
4895,62,67032,0
4896,53,60101,1
4897,2595724866,165425,0
4898,62,232094,0
4899,43,137745,1
4900,78,9794,0
4901,58,48692,0
4902,40,26574,0
4903,76,194113,0
4904,73,248368,0
4905,229407283,150508,0
4906,25,3856,0
4907,52,145871,1
4908,40,184545,0
4909,3991827982,8781,0
4910,50,126370,0
4911,36,86378,1
4912,20,145755,1
4913,40,60526,1
4914,38,95495,0
4915,43,134213,0
4916,53,172338,1
4917,41,194849,1
4918,21,6738,1
4919,58,48525,0
4920,37,218119,0
4921,54,119854,1
4922,37,198637,1
4923,70,103866,0
4924,65,207407,1
4925,76,137049,0
4926,45,25130,1
4927,78,249512,0
4928,46,194545,0
4929,74,246138,0
4930,69,103847,0
4931,31,168737,0
4932,51,180029,1
4933,36,66641,0
4934,37,240704,0
4935,36,1932,1
4936,86,24596,1
4937,50,36046,0
4938,70,226686,0
4939,35,97242,0
4940,27,73750,0
4941,49,67803,0
4942,36,44523,0
4943,83,222203,1
4944,32,33878,1
4945,61,211547,0
4946,54,12047,1
4947,53,87423,0
4948,69,38654,0
4949,40,239791,1
4950,69,72228,0
4951,39,168408,0
4952,29,122997,0
4953,27,138195,0
4954,73,164584,0
4955,63,241356,1
4956,39,75154,1
4957,34,108503,1
4958,62,208342,1
4959,52,17226,1
4960,53,15609,1
4961,54,81236,1
4962,77,162249,1
4963,48,100325,1
4964,67,19102,0
4965,16,146949,1
4966,78,20718,1
4967,39,44175,0
4968,54,121430,1
4969,43,192732,1
4970,54,226412,0
4971,45,44270,1
4972,73,234492,1
4973,55,42706,0
4974,41,108840,1
4975,35,202185,1
4976,47,202564,0
4977,50,154169,0
4978,69,223189,1
4979,45,199839,0
4980,844353596,78574,0
4981,39,46304,1
4982,38,20318,0
4983,54,202567,1
4984,48,87359,1
4985,35,88912,0
4986,43,90535,0
4987,51,71528,1
4988,52,70879,0
4989,48,202747,0
4990,28,238749,1
4991,31,136690,0
4992,71,126690,1
4993,59,160612,0
4994,67,16795,0
4995,62,21409,1
4996,76,238850,1
4997,44,115658,0
4998,54,128914,1
4999,37,159420,1
5000,56,194085,0
5001,54,25322,1
5002,38,153640,1
5003,50,163507,0
5004,55,164710,1
5005,1726355734,229611,0
5006,55,180272,0
5007,50,92766,0
5008,50,58344,1
5009,52,199870,1
5010,61,60233,0
5011,60,11188,0
5012,49,164019,0
5013,57,187159,0
5014,50,22690,0
5015,69,175251,0
5016,39,12070,0
5017,41,181786,0
5018,47,85493,0
5019,66,246437,1
5020,45,112813,0
5021,394271668,140763,0
5022,44,208956,0
5023,1620712556,201536,0
5024,2499561234,159129,1
5025,33,136295,0
5026,56,206280,0
5027,54,128698,1
5028,67,144025,0
5029,63,54680,1
5030,59,191916,0
5031,54,21171,0
5032,63,174095,0
5033,29,40279,0
5034,36,75963,0
5035,40,230235,0
5036,67,27383,1
5037,60,208619,1
5038,37,222644,0
5039,41,70921,1
5040,73,62307,0
5041,34,223701,1
5042,59,86985,0
5043,30,224471,0
5044,77,106133,0
5045,56,180606,0
5046,56,101041,1
5047,36,110317,1
5048,44,175559,0
5049,33,205781,0
5050,38,44823,1
5051,1725307831,179598,1
5052,47,7340,0
5053,68,175639,0
5054,30,12187,0
5055,42,62045,0
5056,32,138543,0
5057,57,31617,0
5058,69,53000,1
5059,51,127283,1
5060,65,202288,1
5061,68,149901,0
5062,77,44889,1
5063,48,10074,1
5064,65,89601,0
5065,3801250209,44111,1
5066,49,65953,1
5067,58,106884,0
5068,70,128009,0
5069,4096164199,152875,0
5070,70,187142,1
5071,26,249048,0
5072,63,75328,1
5073,52,364,0
5074,44,199130,0
5075,74,33517,1
5076,55,220322,1
5077,68,220249,0
5078,30,88656,1
5079,28,191024,1
5080,90,50700,0
5081,43,207223,1
5082,21,29646,1
5083,62,144253,0
5084,48,139869,1
5085,7,87856,0
5086,54,232563,0
5087,65,163394,1
5088,32,194814,1
5089,50,40824,1
5090,56,171342,1
5091,59,213407,0
5092,37,48481,0
5093,47,186675,0
5094,45,248698,1
5095,38,209716,0
5096,45,101543,1
5097,34,22276,0
5098,43,104356,0
5099,33,132734,0
5100,6,243520,0
5101,65,188479,0
5102,52,124457,1
5103,35,188981,1
5104,53,184709,0
5105,43,147883,1
5106,69,222827,1
5107,72,225853,1
5108,830938291,24213,0
5109,44,66964,1
5110,44,33299,1
5111,55,164773,1
5112,47,91848,0
5113,2325465033,119456,1
5114,38,233329,1
5115,31,12698,0
5116,63,148313,1
5117,41,130561,0
5118,43,240101,1
5119,69,124811,0
5120,74,40088,1
5121,35,220257,1
5122,37,181098,1
5123,47,121041,0
5124,66,223030,1
5125,66,153829,1
5126,49,28070,0
5127,2551625331,170240,1
5128,29,221968,0
5129,62,92480,1
5130,74,87691,1
5131,41,7060,1
5132,57,16969,0
5133,40,230065,1
5134,53,158620,1
5135,31,41464,0
5136,54,90173,0
5137,58,6025,1
5138,50,14754,1
5139,68,139224,0
5140,65,209686,0
5141,42,57962,1
5142,27,146143,0
5143,31,78641,0
5144,53,203147,0
5145,63,10162,1
5146,40,133433,0
5147,40,32505,1
5148,47,26276,0
5149,47,166219,0
5150,48,51764,0
5151,68,87910,1
5152,48,62550,1
5153,82,219806,0
5154,84,62708,1
5155,43,77921,1
5156,19,248692,0
5157,34,65373,0
5158,54,9265,1
5159,46,108935,0
5160,25,9199,0
5161,53,172401,0
5162,42,145242,1
5163,2958920867,22318,1
5164,52,26411,1
5165,62,178623,1
5166,32,153292,0
5167,45,19521,0
5168,88,78378,0
5169,50,92782,0
5170,42,237250,1
5171,49,139616,1
5172,54,50435,0
5173,56,79032,0
5174,70,140170,0
5175,86,21501,1
5176,25,234600,1
5177,55,86543,0
5178,35,233574,0
5179,76,82603,1
5180,77,61158,0
5181,1695329790,169888,1
5182,62,26982,1
5183,58,233297,1
5184,62,239889,1
5185,43,217728,1
5186,43,149634,0
5187,41,214779,0
5188,50,152082,1
5189,27,178777,0
5190,130476369,110923,0
5191,42,79780,1
5192,25,243831,0
5193,61,86532,1
5194,82,179206,0
5195,64,129011,1
5196,60,216782,0
5197,52474695,167781,0
5198,49,222190,1
5199,48,212553,1
5200,52,205305,0
5201,38,246358,0
5202,36,195545,1
5203,46,127859,1
5204,54,41052,0
5205,36,52393,0
5206,25,144194,1
5207,49,72112,0
5208,35,20272,1
5209,77,155805,1
5210,25,186500,1
5211,56,96941,1
5212,54,135938,0
5213,1339949506,42944,1
5214,53,212307,1
5215,45,202728,0
5216,3797314875,107659,1
5217,50,38951,0
5218,67,231649,0
5219,86,130077,1
5220,55,197448,0
5221,67,194367,1
5222,3192045616,122309,0
5223,38,166438,0
5224,48,127803,0
5225,34,58547,0
5226,54,137963,0
5227,63,201894,0
5228,70,207148,0
5229,63,48925,0
5230,32,59760,1
5231,42,47597,1
5232,57,92935,0
5233,43,126085,0
5234,62,104955,1
5235,44,211435,1
5236,56,106211,0
5237,33,148859,1
5238,40,241450,1
5239,51,219604,1
5240,49,67426,0
5241,1951495776,195244,0
5242,25,119276,1
5243,25,100564,1
5244,51,38428,0
5245,26,140172,1
5246,28,226267,1
5247,62,17887,0
5248,3518663522,141472,0
5249,57,24917,0
5250,20,239543,1
5251,59,44515,0
5252,69,173660,1
5253,46,543,0
5254,60,212535,1
5255,62,223299,1
5256,59,169753,1
5257,33,112644,0
5258,45,249916,1
5259,40,146956,1
5260,33,86460,1
5261,64,215275,0
5262,50,155579,1
5263,33,145877,1
5264,60,65389,0
5265,39,214833,1
5266,43,134522,0
5267,54,22015,1
5268,51,100409,1
5269,29,197440,0
5270,33,21427,1
5271,49,127608,0
5272,50,247033,1
5273,29,16870,1
5274,41,205012,0
5275,68,243374,1
5276,18,100955,1
5277,54,131015,1
5278,58,19586,0
5279,4197640109,240018,0
5280,57,196378,0
5281,27,145228,0
5282,67,219810,0
5283,51,185154,0
5284,908763289,20104,1
5285,71,152698,1
5286,59,47549,1
5287,72,79981,1
5288,16,33452,0
5289,79,238564,0
5290,33,170310,1
5291,34,192713,0
5292,54,78989,0
5293,83,166810,0
5294,50,97395,1
5295,32,129157,1
5296,39,96370,0
5297,42,230052,0
5298,55,236553,1
5299,36,178544,0
5300,72,55254,1
5301,17,63132,1
5302,35,90407,0
5303,47,68414,0
5304,57,47972,1
5305,31,112416,1
5306,50,15810,0
5307,52,75705,0
5308,50,235827,1
5309,53,24654,0
5310,74,26374,1
5311,52,140924,1
5312,48,182504,1
5313,46,221935,1
5314,63,178513,0
5315,84,172592,0
5316,67,105113,0
5317,34,147486,1
5318,50,171261,0
5319,52,35997,1
5320,42,41344,0
5321,2029034794,174476,1
5322,47,121482,1
5323,48,91422,1
5324,48,66374,0
5325,45,219239,0
5326,66,149315,0
5327,84,148591,1
5328,42,158526,1
5329,38,94187,0
5330,79,88979,1
5331,45,216625,0
5332,54,114356,1
5333,60,53547,0
5334,59,3130,0
5335,79,100991,0
5336,53,75343,0
5337,46,4554,0
5338,38,137897,1
5339,61,37483,1
5340,53,784,1
5341,82,243342,1
5342,44,127192,0
5343,56,171447,1
5344,47,86590,1
5345,56,215618,1
5346,65,101039,1
5347,81,57340,0
5348,2295877452,240184,1
5349,44,93896,0
5350,65,41163,0
5351,21,117382,0
5352,38,7465,1
5353,48,125312,0
5354,52,240603,1
5355,2863983066,57490,0
5356,32,156535,0
5357,59,221887,1
5358,707008766,65502,0
5359,43,44946,1
5360,56,58381,1
5361,41,98505,0
5362,32,48430,1
5363,40,106284,0
5364,53,105404,1
5365,59,139791,0
5366,67,183073,1
5367,31,116390,0
5368,47,194604,0
5369,41,155756,1
5370,52,89324,1
5371,60,132935,1
5372,56,209863,1
5373,47,165639,0
5374,52,40041,0
5375,47,104094,0
5376,47,143375,1
5377,47,57836,1
5378,38,81162,1
5379,21,77632,1
5380,53,231505,0
5381,46,128936,1
5382,55,207360,0
5383,61,228796,0
5384,50,86401,1
5385,51,185615,0
5386,57,108527,1
5387,48,48139,1
5388,36,236389,0
5389,55,78832,0
5390,31,42610,0
5391,1692621865,13560,0
5392,34,84857,1
5393,85,236198,0
5394,54,124564,0
5395,78,32184,1
5396,63,52848,0
5397,58,17277,0
5398,49,226357,0
5399,54,80811,1
5400,86,157718,0
5401,47,165647,1
5402,34,145225,0
5403,61,172361,1
5404,33,111790,0
5405,37,102377,0
5406,37,212441,0
5407,53,51823,1
5408,65,85141,0
5409,70,23099,0
5410,35,248507,1
5411,36,222222,0
5412,53,212413,1
5413,55,96321,1
5414,68,41379,1
5415,41,127385,1
5416,80,33400,0
5417,36,59706,1
5418,46,238871,1
5419,35,94480,1
5420,45,106209,1
5421,53,60784,1
5422,57,187679,0
5423,57,229305,0
5424,42,231594,0
5425,34,18566,1
5426,62,96034,1
5427,44,193308,0
5428,43,237497,1
5429,51,182726,0
5430,61,148951,0
5431,50,151520,1
5432,53,192530,0
5433,62,52988,0
5434,59,174588,0
5435,3218161807,242108,1
5436,60,60273,1
5437,35,248969,1
5438,71,1254,1
5439,60,25678,1
5440,48,78472,1
5441,45,68889,1
5442,35,244743,1
5443,36,51401,1
5444,49,209668,1
5445,36,231541,0
5446,47,229434,1
5447,56,56136,1
5448,49,220110,1
5449,46,172180,0
5450,28,246103,1
5451,41,3786,0
5452,34,96905,1
5453,56,179617,0
5454,54,26821,1
5455,56,107584,1
5456,483397338,104406,1
5457,36,28680,0
5458,42,95663,0
5459,45,216062,1
5460,26,242369,1
5461,889691477,199538,0
5462,76,244463,1
5463,72,43936,1
5464,33,60847,0
5465,30,242223,1
5466,33,54629,0
5467,22,111411,0
5468,65,114062,1
5469,16,186971,0
5470,36,8680,0
5471,44,112043,1
5472,58,94248,0
5473,50,45416,0
5474,51,136105,1
5475,48,31254,0
5476,66,19623,1
5477,50,92512,0
5478,18,6590,0
5479,60,165639,0
5480,60,64427,0
5481,55,90864,0
5482,60,146655,1
5483,72,60728,1
5484,36,82951,1
5485,47,117476,0
5486,49,114013,0
5487,54,24579,0
5488,43,127078,1
5489,51,132919,1
5490,62,136582,1
5491,43,135990,0
5492,24,185336,1
5493,86,83619,1
5494,3012460270,214083,1
5495,34,179097,1
5496,56,59443,1
5497,38,189199,1
5498,46,138235,1
5499,42,111738,1
5500,54,140846,0
5501,38,118954,0
5502,54,116117,0
5503,66,121569,0
5504,174735834,21480,0
5505,58,42828,1
5506,41,153552,1
5507,33,127309,1
5508,54,36360,0
5509,14,240026,0
5510,50,33021,1
5511,31,214582,0
5512,50,233656,0
5513,50,84042,0
5514,61,140868,1
5515,80,135383,1
5516,62,187387,1
5517,63,79331,1
5518,64,37409,1
5519,49,83786,0
5520,35,114078,0
5521,28,156168,0
5522,71,160252,0
5523,30,173965,0
5524,71,95063,1
5525,50,109588,0
5526,50,95978,1
5527,22,57744,1
5528,47,242958,1
5529,56,34622,0
5530,49,198940,0
5531,37,234101,1
5532,51,224102,1
5533,52,115874,1
5534,73,95461,0
5535,38,127563,0
5536,66,2688,1
5537,71,52536,1
5538,60,23617,0
5539,37,103997,0
5540,46,1384,1
5541,60,107846,0
5542,70,164645,0
5543,14,166193,0
5544,47,60278,0
5545,56,144861,0
5546,74,96997,1
5547,54,188660,0
5548,3898202710,144859,0
5549,54,18576,1
5550,48,196127,0
5551,51,148165,1
5552,44,176845,1
5553,51,55680,1
5554,81,216747,0
5555,40,241321,0
5556,60,116221,1
5557,36,101705,1
5558,57,77292,0
5559,65,27638,0
5560,43,103818,0
5561,61,222051,0
5562,39,54104,0
5563,58,101944,1
5564,57,82832,1
5565,3200168104,144376,0
5566,31,36222,0
5567,72,65778,0
5568,42,248028,0
5569,1413228865,126577,0
5570,37,24639,1
5571,48,235040,0
5572,52,220812,1
5573,64,48074,0
5574,91,102090,1
5575,43,212582,0
5576,53,59088,0
5577,3039087595,1780,0
5578,59,145952,0
5579,17,71994,0
5580,60,31890,0
5581,40,134216,0
5582,43,185902,1
5583,64,159858,0
5584,72,13699,1
5585,48,120974,0
5586,44,169848,1
5587,61,189453,0
5588,38,77355,0
5589,66,164140,0
5590,68,158039,0
5591,625367011,168995,1
5592,45,230981,1
5593,34,223433,1
5594,29,86336,0
5595,52,243978,0
5596,37,193105,0
5597,60,136529,0
5598,52,16034,0
5599,73,141796,1
5600,60,218171,1
5601,47,55147,1
5602,23,64085,0
5603,33,217662,1
5604,57,226521,0
5605,69,46296,1
5606,39,185047,0
5607,46,202657,1
5608,75,38465,0
5609,34,207532,0
5610,58,182444,0
5611,56,87925,1
5612,36,164323,1
5613,21,17375,0
